date,hour,traffic_volume,temp,rain_1h,snow_1h,clouds_all,PM2.5,PM10,NO2,CO,AQI
2016-12-19,6,5160,260.14,0.0,0.0,90,236.24,445.54,88.02,0.92,443.0
2016-12-19,7,5832,260.72,0.0,0.0,90,236.24,445.54,88.02,0.92,443.0
2016-12-19,8,5278,261.15,0.0,0.0,40,236.24,445.54,88.02,0.92,443.0
2016-12-19,9,4747,261.22,0.0,0.0,40,236.24,445.54,88.02,0.92,443.0
2016-12-19,10,4301,262.36,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,11,4618,265.14,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,12,4748,266.15,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,13,4752,266.88,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,14,5087,267.21,0.0,0.0,5,236.24,445.54,88.02,0.92,443.0
2016-12-19,14,5087,267.21,0.0,0.0,5,236.24,445.54,88.02,0.92,443.0
2016-12-19,15,4939,267.48,0.0,0.0,40,236.24,445.54,88.02,0.92,443.0
2016-12-19,16,4696,266.55,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,17,5572,266.02,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,18,4086,265.79,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,19,2883,266.88,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,20,2452,266.93,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,21,2032,268.14,0.0,0.0,1,236.24,445.54,88.02,0.92,443.0
2016-12-19,22,1578,268.48,0.0,0.0,75,236.24,445.54,88.02,0.92,443.0
2016-12-19,23,1063,268.75,0.0,0.0,90,236.24,445.54,88.02,0.92,443.0
2016-12-20,0,614,269.21,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,1,410,269.4,0.0,0.0,40,161.92,324.2,68.35,0.61,377.0
2016-12-20,2,316,270.22,0.0,0.0,75,161.92,324.2,68.35,0.61,377.0
2016-12-20,3,427,270.27,0.0,0.0,75,161.92,324.2,68.35,0.61,377.0
2016-12-20,4,946,270.61,0.0,0.0,90,161.92,324.2,68.35,0.61,377.0
2016-12-20,5,2633,271.15,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,6,5446,272.61,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,7,5998,273.29,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,8,5701,273.35,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,9,5225,274.28,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,10,4778,274.95,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,11,4956,275.34,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,12,5057,275.68,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,13,5006,275.89,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,14,5263,275.59,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,15,5420,274.82,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,16,6079,273.82,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,17,5845,272.9,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,18,4403,272.09,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,19,3246,271.95,0.0,0.0,8,161.92,324.2,68.35,0.61,377.0
2016-12-20,20,2790,270.89,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,21,3827,270.08,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,22,2937,269.03,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-20,23,1211,268.46,0.0,0.0,1,161.92,324.2,68.35,0.61,377.0
2016-12-21,0,635,268.93,0.0,0.0,1,131.95,291.75,66.67,0.81,317.0
2016-12-21,1,407,268.34,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,2,333,268.28,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,3,354,269.58,0.0,0.0,75,131.95,291.75,66.67,0.81,317.0
2016-12-21,4,852,270.08,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,5,2558,270.87,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,6,4477,271.81,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,7,6003,272.74,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,8,5459,273.22,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,9,4975,273.65,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,10,4859,274.62,0.0,0.0,75,131.95,291.75,66.67,0.81,317.0
2016-12-21,11,5053,275.43,0.0,0.0,1,131.95,291.75,66.67,0.81,317.0
2016-12-21,12,5138,276.41,0.0,0.0,1,131.95,291.75,66.67,0.81,317.0
2016-12-21,13,5176,277.21,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,14,5328,277.22,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,15,5770,276.75,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,16,6179,276.28,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,17,5726,276.08,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,18,4315,276.08,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,19,3200,275.86,0.0,0.0,90,131.95,291.75,66.67,0.81,317.0
2016-12-21,20,2722,275.28,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,21,2627,274.4,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,22,2069,273.91,0.0,0.0,40,131.95,291.75,66.67,0.81,317.0
2016-12-21,23,1187,272.49,0.0,0.0,75,131.95,291.75,66.67,0.81,317.0
2016-12-22,0,621,271.35,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,1,438,270.55,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,2,308,270.03,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,3,350,269.15,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,4,802,268.35,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,5,2449,267.71,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,6,5223,267.27,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,7,5352,266.68,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,8,4865,266.71,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,9,4596,267.21,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,10,4627,268.27,0.0,0.0,5,187.3,399.43,82.03,1.14,349.0
2016-12-22,11,5200,270.72,0.0,0.0,5,187.3,399.43,82.03,1.14,349.0
2016-12-22,12,5286,272.55,0.0,0.0,5,187.3,399.43,82.03,1.14,349.0
2016-12-22,13,5313,274.39,0.0,0.0,5,187.3,399.43,82.03,1.14,349.0
2016-12-22,14,5470,275.28,0.0,0.0,40,187.3,399.43,82.03,1.14,349.0
2016-12-22,15,5496,275.77,0.0,0.0,40,187.3,399.43,82.03,1.14,349.0
2016-12-22,16,6180,275.71,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,17,5385,274.42,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,18,4320,273.49,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,19,3402,272.81,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,20,2754,272.34,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,21,2731,271.62,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,22,2311,272.27,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-22,23,1441,272.22,0.0,0.0,1,187.3,399.43,82.03,1.14,349.0
2016-12-23,0,837,272.44,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,1,463,272.23,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,2,383,271.71,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,3,339,272.22,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,4,568,272.27,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,5,1718,272.65,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,6,3438,272.94,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,7,3598,273.42,0.0,0.0,1,364.15,616.99,122.88,1.92,470.0
2016-12-23,8,3460,273.65,0.0,0.0,75,364.15,616.99,122.88,1.92,470.0
2016-12-23,9,4017,274.4,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,9,4017,274.4,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,10,4365,275.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,11,4687,275.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,11,4687,275.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,11,4687,275.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,12,4956,274.9,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,12,4956,274.9,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,12,4956,274.9,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,12,4956,274.9,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,13,4665,274.28,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,13,4665,274.28,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,13,4665,274.28,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,14,4651,274.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,14,4651,274.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,14,4651,274.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,15,4566,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,15,4566,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,16,4524,274.02,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,16,4524,274.02,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,16,4524,274.02,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,16,4524,274.02,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,17,4119,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,17,4119,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,17,4119,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,17,4119,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,18,3501,274.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,18,3501,274.21,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,19,2842,274.08,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,20,2494,274.15,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,21,2529,274.35,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,22,2313,274.35,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-23,23,1577,273.96,0.0,0.0,90,364.15,616.99,122.88,1.92,470.0
2016-12-24,0,1147,274.02,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,1,789,274.02,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,2,650,273.94,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,3,494,273.95,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,4,465,273.95,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,5,640,273.95,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,6,1030,273.82,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,6,1030,273.82,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,7,1287,273.82,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,7,1287,273.82,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,8,1791,273.65,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,9,2475,273.42,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,10,3001,273.95,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,10,3001,273.95,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,11,3530,274.22,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,11,3530,274.22,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,12,3367,274.48,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,12,3367,274.48,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,13,3295,274.35,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,13,3295,274.35,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,14,3681,274.62,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,14,3681,274.62,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,15,3713,274.55,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,15,3713,274.55,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,16,3887,274.75,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,16,3887,274.75,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,17,3331,274.28,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,17,3331,274.28,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,18,2843,274.15,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,19,2573,274.29,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,20,2675,274.22,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,21,2850,274.15,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,22,2473,274.15,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,23,1828,274.15,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-24,23,1828,274.15,0.0,0.0,90,411.8,605.65,114.03,1.65,576.0
2016-12-25,0,900,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,0,900,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,1,659,274.01,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,1,659,274.01,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,2,348,273.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,2,348,273.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,2,348,273.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,2,348,273.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,2,348,273.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,3,192,273.75,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,3,192,273.75,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,4,113,273.51,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,4,113,273.51,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,4,113,273.51,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,4,113,273.51,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,5,227,273.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,5,227,273.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,6,454,273.68,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,7,489,273.61,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,8,754,273.65,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,9,1330,273.62,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,10,1823,273.75,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,11,2173,273.95,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,12,2472,274.02,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,13,2554,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,13,2554,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,14,2506,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,14,2506,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,14,2506,274.08,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,15,2540,273.88,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,15,2540,273.88,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,15,2540,273.88,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,16,2400,274.15,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,16,2400,274.15,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,16,2400,274.15,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,17,2282,274.21,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,17,2282,274.21,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,17,2282,274.21,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,18,2148,274.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,18,2148,274.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,18,2148,274.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,18,2148,274.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,19,2176,274.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,19,2176,274.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,19,2176,274.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,19,2176,274.72,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,20,2016,274.93,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,20,2016,274.93,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,20,2016,274.93,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,21,1858,274.98,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,21,1858,274.98,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,21,1858,274.98,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,21,1858,274.98,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,21,1858,274.98,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,22,1481,275.29,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,22,1481,275.29,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,22,1481,275.29,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,22,1481,275.29,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,23,980,275.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,23,980,275.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-25,23,980,275.48,0.0,0.0,90,232.41,346.57,59.88,0.7,412.0
2016-12-26,0,732,276.08,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,0,732,276.08,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,1,508,276.36,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,2,431,277.15,0.0,0.0,20,154.26,307.64,65.49,0.66,338.0
2016-12-26,3,440,277.46,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,4,804,276.3,0.0,0.0,75,154.26,307.64,65.49,0.66,338.0
2016-12-26,5,1173,273.84,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,6,1931,272.44,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,7,1978,270.59,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,8,1364,269.29,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,9,1962,267.58,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,10,2476,266.85,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,11,2967,266.84,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,12,3374,266.93,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,12,3374,266.93,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,12,3374,266.93,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,13,3730,267.15,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,14,3921,266.89,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,15,3946,266.43,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,16,3798,266.46,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,17,3625,266.27,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,18,3295,266.03,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,19,2739,265.95,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,20,2141,265.55,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,21,2024,265.61,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,22,1519,265.68,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-26,23,964,265.75,0.0,0.0,90,154.26,307.64,65.49,0.66,338.0
2016-12-27,0,639,266.01,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,1,360,266.08,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,2,281,266.02,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,3,266,265.82,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,4,678,265.72,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,5,2111,265.72,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,6,4409,265.65,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,7,4380,265.28,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,8,4053,265.41,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,9,3911,265.75,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,10,3865,266.15,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,11,4324,266.42,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,12,4575,266.65,0.0,0.0,90,213.2,395.37,93.45,0.94,319.0
2016-12-27,13,4564,267.22,0.0,0.0,75,213.2,395.37,93.45,0.94,319.0
2016-12-27,14,5161,267.9,0.0,0.0,40,213.2,395.37,93.45,0.94,319.0
2016-12-27,15,5147,268.44,0.0,0.0,20,213.2,395.37,93.45,0.94,319.0
2016-12-27,16,5730,268.48,0.0,0.0,5,213.2,395.37,93.45,0.94,319.0
2016-12-27,17,5324,267.36,0.0,0.0,1,213.2,395.37,93.45,0.94,319.0
2016-12-27,18,4127,266.08,0.0,0.0,1,213.2,395.37,93.45,0.94,319.0
2016-12-27,19,3226,264.89,0.0,0.0,5,213.2,395.37,93.45,0.94,319.0
2016-12-27,20,2626,264.22,0.0,0.0,1,213.2,395.37,93.45,0.94,319.0
2016-12-27,21,2403,264.35,0.0,0.0,5,213.2,395.37,93.45,0.94,319.0
2016-12-27,22,2114,264.75,0.0,0.0,1,213.2,395.37,93.45,0.94,319.0
2016-12-27,23,1344,265.75,0.0,0.0,1,213.2,395.37,93.45,0.94,319.0
2016-12-28,0,686,266.22,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,1,440,266.61,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,2,408,267.35,0.0,0.0,90,273.82,515.41,129.41,1.61,455.0
2016-12-28,3,584,267.62,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,4,931,267.79,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,5,2396,267.81,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,6,4680,268.51,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,7,4800,269.14,0.0,0.0,75,273.82,515.41,129.41,1.61,455.0
2016-12-28,8,4423,269.22,0.0,0.0,40,273.82,515.41,129.41,1.61,455.0
2016-12-28,9,4306,268.96,0.0,0.0,75,273.82,515.41,129.41,1.61,455.0
2016-12-28,10,4161,271.08,0.0,0.0,20,273.82,515.41,129.41,1.61,455.0
2016-12-28,11,4578,272.42,0.0,0.0,20,273.82,515.41,129.41,1.61,455.0
2016-12-28,12,4879,273.42,0.0,0.0,40,273.82,515.41,129.41,1.61,455.0
2016-12-28,13,4953,274.15,0.0,0.0,75,273.82,515.41,129.41,1.61,455.0
2016-12-28,14,5148,274.65,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,15,5445,275.09,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,16,6164,275.08,0.0,0.0,40,273.82,515.41,129.41,1.61,455.0
2016-12-28,17,5484,274.71,0.0,0.0,75,273.82,515.41,129.41,1.61,455.0
2016-12-28,18,4443,274.59,0.0,0.0,90,273.82,515.41,129.41,1.61,455.0
2016-12-28,19,3278,274.4,0.0,0.0,90,273.82,515.41,129.41,1.61,455.0
2016-12-28,20,2650,273.75,0.0,0.0,75,273.82,515.41,129.41,1.61,455.0
2016-12-28,21,2604,273.28,0.0,0.0,40,273.82,515.41,129.41,1.61,455.0
2016-12-28,22,2231,272.78,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
2016-12-28,23,1350,272.15,0.0,0.0,1,273.82,515.41,129.41,1.61,455.0
